"year"	"field"	"gender"	"count"	"total"
"1954"	"Religion"	"Male"	4344	292880
"1954"	"Sciences, General Program"	"Female"	748	292880
"1954"	"Sciences, General Program"	"Male"	3638	292880
"1954"	"Sciences, Other"	"Female"	0	292880
"1954"	"Sciences, Other"	"Male"	0	292880
"1954"	"Social Sciences"	"Female"	17595	292880
"1954"	"Social Sciences"	"Male"	58770	292880
"1954"	"Social Sciences, Other"	"Female"	2340	292880
"1954"	"Social Sciences, Other"	"Male"	3831	292880
"1954"	"Social Service Professions"	"Female"	1419	292880
"1954"	"Social Service Professions"	"Male"	744	292880
"1954"	"Sociology"	"Female"	3315	292880
"1954"	"Sociology"	"Male"	2387	292880
"1954"	"Vocational Studies and Home Economics"	"Female"	7386	292880
"1954"	"Vocational Studies and Home Economics"	"Male"	81	292880
"1954"	"Zoology, General"	"Female"	396	292880
"1954"	"Zoology, General"	"Male"	1300	292880
"1955"	"???? Es"	"Female"	0	287401
"1955"	"???? Es"	"Male"	0	287401
"1955"	"???? Therapy"	"Female"	0	287401
"1955"	"???? Therapy"	"Male"	0	287401
"1955"	"Agriculture"	"Female"	236	287401
"1955"	"Agriculture"	"Male"	14104	287401
"1955"	"Anthropology"	"Female"	150	287401
"1955"	"Anthropology"	"Male"	130	287401
"1955"	"Area and Ethnic Studies"	"Female"	0	287401
"1955"	"Area and Ethnic Studies"	"Male"	0	287401
"1955"	"Area Studies"	"Female"	0	287401
"1955"	"Area Studies"	"Male"	0	287401
"1955"	"Art, General"	"Female"	0	287401
"1955"	"Art, General"	"Male"	0	287401
"1955"	"Art/Architecture"	"Female"	99	287401
"1955"	"Art/Architecture"	"Male"	1482	287401
"1955"	"Arts"	"Female"	1709	287401
"1955"	"Arts"	"Male"	4691	287401
"1955"	"Arts and Music"	"Female"	17387	287401
"1955"	"Arts and Music"	"Male"	16404	287401
"1955"	"Business"	"Female"	6091	287401
"1955"	"Business"	"Male"	35564	287401
"1955"	"Communication and Librarianship"	"Female"	0	287401
"1955"	"Communication and Librarianship"	"Male"	0	287401
"1955"	"Communication and Library Science"	"Female"	1957	287401
"1955"	"Communication and Library Science"	"Male"	1797	287401
"1955"	"Computer Science"	"Female"	0	287401
"1955"	"Computer Science"	"Male"	0	287401
"1955"	"Economics"	"Female"	686	287401
"1955"	"Economics"	"Male"	5678	287401
"1955"	"Education"	"Female"	77869	287401
"1955"	"Education"	"Male"	29090	287401
"1955"	"Engineering"	"Female"	62	287401
"1955"	"Engineering"	"Male"	22539	287401
"1955"	"English and Literature"	"Female"	7978	287401
"1955"	"English and Literature"	"Male"	5121	287401
"1955"	"Foreign Language and Literature, Other"	"Female"	0	287401
"1955"	"Foreign Language and Literature, Other"	"Male"	0	287401
"1955"	"Foreign Languages"	"Female"	2243	287401
"1955"	"Foreign Languages"	"Male"	1481	287401
"1955"	"Health Professions"	"Female"	7301	287401
"1955"	"Health Professions"	"Male"	15998	287401
"1955"	"History"	"Female"	2833	287401
"1955"	"History"	"Male"	6707	287401
"1955"	"Humanities, Other"	"Female"	0	287401
"1955"	"Humanities, Other"	"Male"	0	287401
"1955"	"Latin, Classical Greek"	"Female"	133	287401
"1955"	"Latin, Classical Greek"	"Male"	379	287401
"1955"	"Life Sciences"	"Female"	4025	287401
"1955"	"Life Sciences"	"Male"	8114	287401
"1955"	"Math"	"Female"	1310	287401
"1955"	"Math"	"Male"	2724	287401
"1955"	"Mathematics"	"Female"	0	287401
"1955"	"Mathematics"	"Male"	0	287401
"1955"	"Medicine"	"Female"	6174	287401
"1955"	"Medicine"	"Male"	15132	287401
"1955"	"Other/Unknown"	"Female"	2113	287401
"1955"	"Other/Unknown"	"Male"	14678	287401
"1955"	"Philosophy"	"Female"	602	287401
"1955"	"Philosophy"	"Male"	2946	287401
"1955"	"Physical Sciences"	"Female"	4498	287401
"1955"	"Physical Sciences"	"Male"	22828	287401
"1955"	"Political Science and Public Administration"	"Female"	1104	287401
"1955"	"Political Science and Public Administration"	"Male"	4782	287401
"1955"	"Psychology"	"Female"	2523	287401
"1955"	"Psychology"	"Male"	3009	287401
"1955"	"Religion"	"Female"	99	287401
"1955"	"Religion"	"Male"	4425	287401
"1955"	"Sciences, General Program"	"Female"	601	287401
"1955"	"Sciences, General Program"	"Male"	3106	287401
"1955"	"Sciences, Other"	"Female"	0	287401
"1955"	"Sciences, Other"	"Male"	0	287401
"1955"	"Social Sciences"	"Female"	17828	287401
"1955"	"Social Sciences"	"Male"	59550	287401
"1955"	"Social Sciences, Other"	"Female"	18064	287401
"1955"	"Social Sciences, Other"	"Male"	60389	287401
"1955"	"Social Service Professions"	"Female"	1286	287401
"1955"	"Social Service Professions"	"Male"	604	287401
"1955"	"Sociology"	"Female"	3200	287401
"1955"	"Sociology"	"Male"	2333	287401
"1955"	"Vocational Studies and Home Economics"	"Female"	7169	287401
"1955"	"Vocational Studies and Home Economics"	"Male"	81	287401
"1955"	"Zoology, General"	"Female"	430	287401
"1955"	"Zoology, General"	"Male"	1218	287401
"1956"	"???? Es"	"Female"	0	311288
"1956"	"???? Es"	"Male"	0	311288
"1956"	"???? Therapy"	"Female"	0	311288
"1956"	"???? Therapy"	"Male"	0	311288
"1956"	"Agriculture"	"Female"	227	311288
"1956"	"Agriculture"	"Male"	12410	311288
"1956"	"Anthropology"	"Female"	150	311288
"1956"	"Anthropology"	"Male"	158	311288
"1956"	"Area and Ethnic Studies"	"Female"	0	311288
"1956"	"Area and Ethnic Studies"	"Male"	0	311288
"1956"	"Area Studies"	"Female"	122	311288
"1956"	"Area Studies"	"Male"	208	311288
"1956"	"Art, General"	"Female"	1308	311288
"1956"	"Art, General"	"Male"	786	311288
"1956"	"Art/Architecture"	"Female"	70	311288
"1956"	"Art/Architecture"	"Male"	1373	311288
"1956"	"Arts"	"Female"	467	311288
"1956"	"Arts"	"Male"	2021	311288
"1956"	"Arts and Music"	"Female"	13494	311288
"1956"	"Arts and Music"	"Male"	13605	311288
"1956"	"Business"	"Female"	10721	311288
"1956"	"Business"	"Male"	77425	311288
"1956"	"Communication and Librarianship"	"Female"	0	311288
"1956"	"Communication and Librarianship"	"Male"	0	311288
"1956"	"Communication and Library Science"	"Female"	11779	311288
"1956"	"Communication and Library Science"	"Male"	9091	311288
"1956"	"Computer Science"	"Female"	0	311288
"1956"	"Computer Science"	"Male"	0	311288
"1956"	"Economics"	"Female"	676	311288
"1956"	"Economics"	"Male"	5908	311288
"1956"	"Education"	"Female"	147672	311288
"1956"	"Education"	"Male"	54613	311288
"1956"	"Engineering"	"Female"	737	311288
"1956"	"Engineering"	"Male"	26341	311288
"1956"	"English and Literature"	"Female"	8876	311288
"1956"	"English and Literature"	"Male"	5530	311288
"1956"	"Foreign Language and Literature, Other"	"Female"	54	311288
"1956"	"Foreign Language and Literature, Other"	"Male"	65	311288
"1956"	"Foreign Languages"	"Female"	4633	311288
"1956"	"Foreign Languages"	"Male"	2294	311288
"1956"	"Health Professions"	"Female"	7606	311288
"1956"	"Health Professions"	"Male"	14773	311288
"1956"	"History"	"Female"	3201	311288
"1956"	"History"	"Male"	7339	311288
"1956"	"Humanities, Other"	"Female"	258	311288
"1956"	"Humanities, Other"	"Male"	593	311288
"1956"	"Latin, Classical Greek"	"Female"	152	311288
"1956"	"Latin, Classical Greek"	"Male"	348	311288
"1956"	"Life Sciences"	"Female"	3309	311288
"1956"	"Life Sciences"	"Male"	10084	311288
"1956"	"Math"	"Female"	1543	311288
"1956"	"Math"	"Male"	3177	311288
"1956"	"Mathematics"	"Female"	1503	311288
"1956"	"Mathematics"	"Male"	3097	311288
"1956"	"Medicine"	"Female"	7531	311288
"1956"	"Medicine"	"Male"	18886	311288
"1956"	"Other/Unknown"	"Female"	1765	311288
"1956"	"Other/Unknown"	"Male"	13855	311288
"1956"	"Philosophy"	"Female"	975	311288
"1956"	"Philosophy"	"Male"	7029	311288
"1956"	"Physical Sciences"	"Female"	4660	311288
"1956"	"Physical Sciences"	"Male"	26107	311288
"1956"	"Political Science and Public Administration"	"Female"	1152	311288
"1956"	"Political Science and Public Administration"	"Male"	5198	311288
"1956"	"Psychology"	"Female"	2557	311288
"1956"	"Psychology"	"Male"	3108	311288
"1956"	"Religion"	"Female"	322	311288
"1956"	"Religion"	"Male"	4931	311288
"1956"	"Sciences, General Program"	"Female"	308	311288
"1956"	"Sciences, General Program"	"Male"	899	311288
"1956"	"Sciences, Other"	"Female"	0	311288
"1956"	"Sciences, Other"	"Male"	0	311288
"1956"	"Social Sciences"	"Female"	12488	311288
"1956"	"Social Sciences"	"Male"	27825	311288
"1956"	"Social Sciences, Other"	"Female"	15226	311288
"1956"	"Social Sciences, Other"	"Male"	33751	311288
"1956"	"Social Service Professions"	"Female"	1172	311288
"1956"	"Social Service Professions"	"Male"	598	311288
"1956"	"Sociology"	"Female"	3363	311288
"1956"	"Sociology"	"Male"	2553	311288
"1956"	"Vocational Studies and Home Economics"	"Female"	9130	311288
"1956"	"Vocational Studies and Home Economics"	"Male"	1435	311288
"1956"	"Zoology, General"	"Female"	445	311288
"1956"	"Zoology, General"	"Male"	1324	311288
"1957"	"???? Es"	"Female"	0	340347
"1957"	"???? Es"	"Male"	0	340347
"1957"	"???? Therapy"	"Female"	0	340347
"1957"	"???? Therapy"	"Male"	0	340347
"1957"	"Agriculture"	"Female"	301	340347
"1957"	"Agriculture"	"Male"	13436	340347
"1957"	"Anthropology"	"Female"	190	340347
"1957"	"Anthropology"	"Male"	160	340347
"1957"	"Area and Ethnic Studies"	"Female"	0	340347
"1957"	"Area and Ethnic Studies"	"Male"	0	340347
"1957"	"Area Studies"	"Female"	146	340347
"1957"	"Area Studies"	"Male"	228	340347
"1957"	"Art, General"	"Female"	1459	340347
"1957"	"Art, General"	"Male"	759	340347
"1957"	"Art/Architecture"	"Female"	60	340347
"1957"	"Art/Architecture"	"Male"	1433	340347
"1957"	"Arts"	"Female"	332	340347
"1957"	"Arts"	"Male"	1845	340347
"1957"	"Arts and Music"	"Female"	13754	340347
"1957"	"Arts and Music"	"Male"	15348	340347
"1957"	"Business"	"Female"	10748	340347
"1957"	"Business"	"Male"	87291	340347
"1957"	"Communication and Librarianship"	"Female"	0	340347
"1957"	"Communication and Librarianship"	"Male"	0	340347
"1957"	"Communication and Library Science"	"Female"	12172	340347
"1957"	"Communication and Library Science"	"Male"	9940	340347
"1957"	"Computer Science"	"Female"	0	340347
"1957"	"Computer Science"	"Male"	0	340347
"1957"	"Economics"	"Female"	664	340347
"1957"	"Economics"	"Male"	6214	340347
"1957"	"Education"	"Female"	158465	340347
"1957"	"Education"	"Male"	63135	340347
"1957"	"Engineering"	"Female"	875	340347
"1957"	"Engineering"	"Male"	31215	340347
"1957"	"English and Literature"	"Female"	9257	340347
"1957"	"English and Literature"	"Male"	6169	340347
"1957"	"Foreign Language and Literature, Other"	"Female"	119	340347
"1957"	"Foreign Language and Literature, Other"	"Male"	96	340347
"1957"	"Foreign Languages"	"Female"	4809	340347
"1957"	"Foreign Languages"	"Male"	2638	340347
"1957"	"Health Professions"	"Female"	8260	340347
"1957"	"Health Professions"	"Male"	14815	340347
"1957"	"History"	"Female"	3531	340347
"1957"	"History"	"Male"	8161	340347
"1957"	"Humanities, Other"	"Female"	300	340347
"1957"	"Humanities, Other"	"Male"	653	340347
"1957"	"Latin, Classical Greek"	"Female"	158	340347
"1957"	"Latin, Classical Greek"	"Male"	394	340347
"1957"	"Life Sciences"	"Female"	3469	340347
"1957"	"Life Sciences"	"Male"	11329	340347
"1957"	"Math"	"Female"	1732	340347
"1957"	"Math"	"Male"	3869	340347
"1957"	"Mathematics"	"Female"	1708	340347
"1957"	"Mathematics"	"Male"	3783	340347
"1957"	"Medicine"	"Female"	8067	340347
"1957"	"Medicine"	"Male"	19118	340347
"1957"	"Other/Unknown"	"Female"	1636	340347
"1957"	"Other/Unknown"	"Male"	14628	340347
"1957"	"Philosophy"	"Female"	921	340347
"1957"	"Philosophy"	"Male"	7578	340347
"1957"	"Physical Sciences"	"Female"	5107	340347
"1957"	"Physical Sciences"	"Male"	29457	340347
"1957"	"Political Science and Public Administration"	"Female"	1166	340347
"1957"	"Political Science and Public Administration"	"Male"	5456	340347
"1957"	"Psychology"	"Female"	2666	340347
"1957"	"Psychology"	"Male"	3525	340347
"1957"	"Religion"	"Female"	327	340347
"1957"	"Religion"	"Male"	5007	340347
"1957"	"Sciences, General Program"	"Female"	278	340347
"1957"	"Sciences, General Program"	"Male"	1138	340347
"1957"	"Sciences, Other"	"Female"	0	340347
"1957"	"Sciences, Other"	"Male"	0	340347
"1957"	"Social Sciences"	"Female"	13153	340347
"1957"	"Social Sciences"	"Male"	31012	340347
"1957"	"Social Sciences, Other"	"Female"	15940	340347
"1957"	"Social Sciences, Other"	"Male"	38185	340347
"1957"	"Social Service Professions"	"Female"	1206	340347
"1957"	"Social Service Professions"	"Male"	695	340347
"1957"	"Sociology"	"Female"	3531	340347
"1957"	"Sociology"	"Male"	2852	340347
"1957"	"Vocational Studies and Home Economics"	"Female"	8770	340347
"1957"	"Vocational Studies and Home Economics"	"Male"	1904	340347
"1957"	"Zoology, General"	"Female"	427	340347
"1957"	"Zoology, General"	"Male"	1566	340347
"1958"	"???? Es"	"Female"	0	365748
"1958"	"???? Es"	"Male"	0	365748
"1958"	"???? Therapy"	"Female"	0	365748
"1958"	"???? Therapy"	"Male"	0	365748
"1958"	"Agriculture"	"Female"	0	365748
"1958"	"Agriculture"	"Male"	0	365748
"1958"	"Anthropology"	"Female"	0	365748
"1958"	"Anthropology"	"Male"	0	365748
"1958"	"Area and Ethnic Studies"	"Female"	0	365748
"1958"	"Area and Ethnic Studies"	"Male"	0	365748
"1958"	"Area Studies"	"Female"	62	365748
"1958"	"Area Studies"	"Male"	147	365748
"1958"	"Art, General"	"Female"	0	365748
"1958"	"Art, General"	"Male"	0	365748
"1958"	"Art/Architecture"	"Female"	0	365748
"1958"	"Art/Architecture"	"Male"	0	365748
"1958"	"Arts"	"Female"	290	365748
"1958"	"Arts"	"Male"	1120	365748
"1958"	"Arts and Music"	"Female"	1592	365748
"1958"	"Arts and Music"	"Male"	1280	365748
"1958"	"Business"	"Female"	0	365748
"1958"	"Business"	"Male"	0	365748
"1958"	"Communication and Librarianship"	"Female"	0	365748
"1958"	"Communication and Librarianship"	"Male"	0	365748
"1958"	"Communication and Library Science"	"Female"	882	365748
"1958"	"Communication and Library Science"	"Male"	1684	365748
"1958"	"Computer Science"	"Female"	0	365748
"1958"	"Computer Science"	"Male"	0	365748
"1958"	"Economics"	"Female"	0	365748
"1958"	"Economics"	"Male"	0	365748
"1958"	"Education"	"Female"	0	365748
"1958"	"Education"	"Male"	0	365748
"1958"	"Engineering"	"Female"	0	365748
"1958"	"Engineering"	"Male"	0	365748
"1958"	"English and Literature"	"Female"	9914	365748
"1958"	"English and Literature"	"Male"	6755	365748
"1958"	"Foreign Language and Literature, Other"	"Female"	0	365748
"1958"	"Foreign Language and Literature, Other"	"Male"	0	365748
"1958"	"Foreign Languages"	"Female"	2512	365748
"1958"	"Foreign Languages"	"Male"	1415	365748
"1958"	"Health Professions"	"Female"	0	365748
"1958"	"Health Professions"	"Male"	0	365748
"1958"	"History"	"Female"	3852	365748
"1958"	"History"	"Male"	9031	365748
"1958"	"Humanities, Other"	"Female"	177	365748
"1958"	"Humanities, Other"	"Male"	399	365748
"1958"	"Latin, Classical Greek"	"Female"	0	365748
"1958"	"Latin, Classical Greek"	"Male"	0	365748
"1958"	"Life Sciences"	"Female"	0	365748
"1958"	"Life Sciences"	"Male"	0	365748
"1958"	"Math"	"Female"	0	365748
"1958"	"Math"	"Male"	0	365748
"1958"	"Mathematics"	"Female"	0	365748
"1958"	"Mathematics"	"Male"	0	365748
"1958"	"Medicine"	"Female"	0	365748
"1958"	"Medicine"	"Male"	0	365748
"1958"	"Other/Unknown"	"Female"	0	365748
"1958"	"Other/Unknown"	"Male"	0	365748
"1958"	"Philosophy"	"Female"	344	365748
"1958"	"Philosophy"	"Male"	2637	365748
"1958"	"Physical Sciences"	"Female"	0	365748
"1958"	"Physical Sciences"	"Male"	0	365748
"1958"	"Political Science and Public Administration"	"Female"	0	365748
"1958"	"Political Science and Public Administration"	"Male"	0	365748
"1958"	"Psychology"	"Female"	0	365748
"1958"	"Psychology"	"Male"	0	365748
"1958"	"Religion"	"Female"	254	365748
"1958"	"Religion"	"Male"	456	365748
"1958"	"Sciences, General Program"	"Female"	0	365748
"1958"	"Sciences, General Program"	"Male"	0	365748
"1958"	"Sciences, Other"	"Female"	0	365748
"1958"	"Sciences, Other"	"Male"	0	365748
"1958"	"Social Sciences"	"Female"	0	365748
"1958"	"Social Sciences"	"Male"	0	365748
"1958"	"Social Sciences, Other"	"Female"	0	365748
"1958"	"Social Sciences, Other"	"Male"	0	365748
"1958"	"Social Service Professions"	"Female"	0	365748
"1958"	"Social Service Professions"	"Male"	0	365748
"1958"	"Sociology"	"Female"	0	365748
"1958"	"Sociology"	"Male"	0	365748
"1958"	"Vocational Studies and Home Economics"	"Female"	0	365748
"1958"	"Vocational Studies and Home Economics"	"Male"	0	365748
"1958"	"Zoology, General"	"Female"	0	365748
"1958"	"Zoology, General"	"Male"	0	365748
"1959"	"???? Es"	"Female"	0	385151
"1959"	"???? Es"	"Male"	0	385151
"1959"	"???? Therapy"	"Female"	0	385151
"1959"	"???? Therapy"	"Male"	0	385151
"1959"	"Agriculture"	"Female"	0	385151
"1959"	"Agriculture"	"Male"	0	385151
"1959"	"Anthropology"	"Female"	0	385151
"1959"	"Anthropology"	"Male"	0	385151
"1959"	"Area and Ethnic Studies"	"Female"	0	385151
"1959"	"Area and Ethnic Studies"	"Male"	0	385151
"1959"	"Area Studies"	"Female"	71.89	385151
"1959"	"Area Studies"	"Male"	154.11	385151
"1959"	"Art, General"	"Female"	0	385151
"1959"	"Art, General"	"Male"	0	385151
"1959"	"Art/Architecture"	"Female"	0	385151
"1959"	"Art/Architecture"	"Male"	0	385151
"1959"	"Arts"	"Female"	326.88	385151
"1959"	"Arts"	"Male"	934.12	385151
"1959"	"Arts and Music"	"Female"	1639.55	385151
"1959"	"Arts and Music"	"Male"	1250.45	385151
"1959"	"Business"	"Female"	0	385151
"1959"	"Business"	"Male"	0	385151
"1959"	"Communication and Librarianship"	"Female"	0	385151
"1959"	"Communication and Librarianship"	"Male"	0	385151
"1959"	"Communication and Library Science"	"Female"	898.14	385151
"1959"	"Communication and Library Science"	"Male"	1576.86	385151
"1959"	"Computer Science"	"Female"	0	385151
"1959"	"Computer Science"	"Male"	0	385151
"1959"	"Economics"	"Female"	0	385151
"1959"	"Economics"	"Male"	0	385151
"1959"	"Education"	"Female"	0	385151
"1959"	"Education"	"Male"	0	385151
"1959"	"Engineering"	"Female"	0	385151
"1959"	"Engineering"	"Male"	0	385151
"1959"	"English and Literature"	"Female"	10463.02	385151
"1959"	"English and Literature"	"Male"	7828.98	385151
"1959"	"Foreign Language and Literature, Other"	"Female"	0	385151
"1959"	"Foreign Language and Literature, Other"	"Male"	0	385151
"1959"	"Foreign Languages"	"Female"	2669.46	385151
"1959"	"Foreign Languages"	"Male"	1423.54	385151
"1959"	"Health Professions"	"Female"	0	385151
"1959"	"Health Professions"	"Male"	0	385151
"1959"	"History"	"Female"	4271.01	385151
"1959"	"History"	"Male"	9470.99	385151
"1959"	"Humanities, Other"	"Female"	233.64	385151
"1959"	"Humanities, Other"	"Male"	440.36	385151
"1959"	"Latin, Classical Greek"	"Female"	0	385151
"1959"	"Latin, Classical Greek"	"Male"	0	385151
"1959"	"Life Sciences"	"Female"	0	385151
"1959"	"Life Sciences"	"Male"	0	385151
"1959"	"Math"	"Female"	0	385151
"1959"	"Math"	"Male"	0	385151
"1959"	"Mathematics"	"Female"	0	385151
"1959"	"Mathematics"	"Male"	0	385151
"1959"	"Medicine"	"Female"	0	385151
"1959"	"Medicine"	"Male"	0	385151
"1959"	"Other/Unknown"	"Female"	0	385151
"1959"	"Other/Unknown"	"Male"	0	385151
"1959"	"Philosophy"	"Female"	372.17	385151
"1959"	"Philosophy"	"Male"	2781.83	385151
"1959"	"Physical Sciences"	"Female"	0	385151
"1959"	"Physical Sciences"	"Male"	0	385151
"1959"	"Political Science and Public Administration"	"Female"	0	385151
"1959"	"Political Science and Public Administration"	"Male"	0	385151
"1959"	"Psychology"	"Female"	0	385151
"1959"	"Psychology"	"Male"	0	385151
"1959"	"Religion"	"Female"	261.61	385151
"1959"	"Religion"	"Male"	390.39	385151
"1959"	"Sciences, General Program"	"Female"	0	385151
"1959"	"Sciences, General Program"	"Male"	0	385151
"1959"	"Sciences, Other"	"Female"	0	385151
